EJERCICIO,NRO_CANCE,ESTADO,FECHA_ANULA,COD_PROV,TIPO_CANCE,OBSERVACIONES,USUARIO,FECHA_ALTA
2026,2515,N,,2525,P,,GTEVEZ,2026-07-07 07:53:07
2026,1911,N,,50063,P,,RMENDEZ,2026-05-29 11:48:59
2026,2517,N,,2804,P,,GTEVEZ,2026-07-07 07:57:30
2026,1916,N,,50051,P,,RMENDEZ,2026-05-29 13:40:21
2026,2519,N,,1266,P,,GTEVEZ,2026-07-07 08:07:24
2026,2516,N,,2410,P,,GTEVEZ,2026-07-07 07:56:08
2026,2521,N,,1879,P,,GTEVEZ,2026-07-07 08:10:13
2026,2518,N,,688,P,,GTEVEZ,2026-07-07 08:04:07
2026,2523,N,,300,P,,GTEVEZ,2026-07-07 08:12:36
2026,2520,N,,2784,P,,GTEVEZ,2026-07-07 08:08:48
2026,2526,N,,3391,P,,GTEVEZ,2026-07-07 08:16:21
2026,2522,N,,2310,P,,GTEVEZ,2026-07-07 08:11:25
2026,2529,N,,50060,P,,GTEVEZ,2026-07-07 08:27:55
2026,2524,A,2026-07-07 00:00:00,2636,P,,GTEVEZ,2026-07-07 08:14:18
2026,2540,N,,50072,P,,GTEVEZ,2026-07-07 08:58:49
2026,2527,N,,717,P,,GTEVEZ,2026-07-07 08:18:21
2026,2532,N,,2636,P,,GTEVEZ,2026-07-07 08:33:53
2026,2546,N,,50031,P,,GTEVEZ,2026-07-07 11:01:25
2026,2537,N,,707,P,,GTEVEZ,2026-07-07 08:52:01
2026,2545,N,,3027,P,,GTEVEZ,2026-07-07 10:14:54
2026,1142,N,,50023,P,,RMENDEZ,2026-04-09 07:47:39
2026,1134,N,,50063,P,,RMENDEZ,2026-04-09 07:42:17
2026,1153,N,,50036,P,,RMENDEZ,2026-04-09 09:04:35
2026,1139,N,,50925,P,,RMENDEZ,2026-04-09 07:46:38
2026,1332,N,,2636,A,,GTEVEZ,2026-04-21 08:50:41
2026,1152,N,,33,P,,RMENDEZ,2026-04-09 09:03:47
2026,1337,N,,117,A,,GTEVEZ,2026-04-21 09:06:35
2026,1154,N,,50087,P,,RMENDEZ,2026-04-09 09:05:50
2026,1347,N,,167,P,,GTEVEZ,2026-04-21 09:20:08
2026,1334,N,,171,A,,GTEVEZ,2026-04-21 09:01:01
2026,1351,N,,2421,P,,GTEVEZ,2026-04-21 09:24:02
2026,1343,N,,3339,A,,GTEVEZ,2026-04-21 09:14:20
2026,1357,N,,688,A,,GTEVEZ,2026-04-21 09:35:22
2026,1349,N,,3420,A,,GTEVEZ,2026-04-21 09:22:36
2026,1359,N,,1063,P,,GTEVEZ,2026-04-21 09:45:43
2026,1353,N,,3356,P,,GTEVEZ,2026-04-21 09:27:14
2026,1361,N,,3556,P,,GTEVEZ,2026-04-21 09:48:50
2026,1358,N,,1078,P,,GTEVEZ,2026-04-21 09:44:00
2026,1365,N,,1235,P,,GTEVEZ,2026-04-21 10:37:18
2026,1360,N,,2578,P,,GTEVEZ,2026-04-21 09:47:26
2026,1751,N,,2513,P,,SLEIVA,2026-05-18 07:55:13
2026,1364,N,,1235,A,,GTEVEZ,2026-04-21 10:31:12
2026,1755,N,,2490,P,,SLEIVA,2026-05-18 07:57:16
2026,1750,N,,1101,P,,SLEIVA,2026-05-18 07:54:10
2026,1760,N,,50003,P,,SLEIVA,2026-05-18 08:20:23
2026,1753,N,,1962,P,,SLEIVA,2026-05-18 07:56:09
2026,1762,N,,2309,P,,SLEIVA,2026-05-18 09:27:07
2026,1757,N,,1478,P,,SLEIVA,2026-05-18 07:58:20
2026,1766,N,,50002,P,,SLEIVA,2026-05-18 10:07:37
2026,1761,N,,3364,P,,SLEIVA,2026-05-18 09:26:02
2026,1817,N,,163,P,,CDOPAZO,2026-05-21 11:20:56
2026,1763,N,,2197,P,,SLEIVA,2026-05-18 09:28:04
2026,2064,N,,685,P,,GTEVEZ,2026-06-09 08:14:48
2026,1769,N,,2969,P,,SLEIVA,2026-05-18 10:33:46
2026,2066,N,,3556,P,,GTEVEZ,2026-06-09 08:17:50
2026,2063,N,,1603,P,,GTEVEZ,2026-06-09 08:12:58
2026,2069,N,,2627,P,,GTEVEZ,2026-06-09 08:20:42
2026,2065,N,,2450,P,,GTEVEZ,2026-06-09 08:16:22
2026,2071,N,,5,P,,GTEVEZ,2026-06-09 08:24:17
2026,2067,N,,1810,P,,GTEVEZ,2026-06-09 08:18:58
2026,2073,N,,803,P,,GTEVEZ,2026-06-09 08:31:57
2026,2070,N,,2575,P,,GTEVEZ,2026-06-09 08:22:33
2026,2075,N,,1527,P,,GTEVEZ,2026-06-09 08:37:36
2026,2072,N,,1994,P,,GTEVEZ,2026-06-09 08:30:18
2026,2078,N,,68,P,,GTEVEZ,2026-06-09 08:49:54
2026,2074,A,2026-06-09 00:00:00,212,P,,GTEVEZ,2026-06-09 08:36:03
2026,2076,N,,117,P,,GTEVEZ,2026-06-09 08:42:06
2026,2080,N,,3482,P,,GTEVEZ,2026-06-09 08:51:55
2026,2077,A,2026-06-09 00:00:00,692,P,,GTEVEZ,2026-06-09 08:47:57
2026,2082,N,,3585,P,,GTEVEZ,2026-06-09 08:59:10
2026,2079,N,,2770,P,,GTEVEZ,2026-06-09 08:50:53
2026,2085,A,2026-06-29 00:00:00,777,P,,GTEVEZ,2026-06-09 09:21:02
2026,2081,A,2026-06-09 00:00:00,2470,P,,GTEVEZ,2026-06-09 08:53:17
2026,2084,N,,5,P,,GTEVEZ,2026-06-09 09:16:56
2026,2083,N,,169,P,,GTEVEZ,2026-06-09 09:05:21
2026,2086,N,,212,P,,GTEVEZ,2026-06-09 09:46:09
2026,2177,N,,1809,P,,RMENDEZ,2026-06-17 10:53:10
2026,2176,N,,708,P,,RMENDEZ,2026-06-17 10:50:56
2026,2438,N,,877,P,,SLEIVA,2026-07-02 08:38:32
2026,2443,N,,578,P,,SLEIVA,2026-07-02 10:05:14
2026,2440,N,,50031,P,,SLEIVA,2026-07-02 08:43:13
2026,2439,N,,2843,P,,SLEIVA,2026-07-02 08:39:41
2026,2445,N,,2337,P,,SLEIVA,2026-07-02 11:15:17
2026,2442,N,,3220,P,,SLEIVA,2026-07-02 10:03:20
2026,2447,N,,50036,P,,SLEIVA,2026-07-02 11:21:42
2026,2444,N,,3180,P,,SLEIVA,2026-07-02 10:06:10
2026,2612,N,,50087,P,,RMENDEZ,2026-07-14 10:35:16
2026,2446,N,,216,P,,SLEIVA,2026-07-02 11:16:40
2026,2606,N,,708,P,,RMENDEZ,2026-07-14 08:29:23
2026,2609,N,,50087,P,,RMENDEZ,2026-07-14 08:46:11
2026,2617,N,,50087,P,,RMENDEZ,2026-07-14 11:13:59
2026,1819,N,,2549,P,,RMENDEZ,2026-05-21 11:34:04
2026,1814,N,,50922,P,,RMENDEZ,2026-05-21 10:46:36
2026,2558,N,,50012,P,,GTEVEZ,2026-07-08 08:12:47
2026,1818,N,,708,P,,RMENDEZ,2026-05-21 11:32:53
2026,2560,N,,282,P,,GTEVEZ,2026-07-08 08:19:18
2026,2555,N,,2804,P,,GTEVEZ,2026-07-08 08:10:50
2026,2562,N,,3482,P,,GTEVEZ,2026-07-08 08:21:56
2026,2559,N,,174,P,,GTEVEZ,2026-07-08 08:18:27
2026,2564,N,,19,P,,GTEVEZ,2026-07-08 08:27:40
2026,2561,N,,578,P,,GTEVEZ,2026-07-08 08:20:39
2026,2573,N,,50003,P,,GTEVEZ,2026-07-13 08:27:21
2026,2563,N,,2365,P,,GTEVEZ,2026-07-08 08:26:07
2026,2576,N,,5,P,,GTEVEZ,2026-07-13 08:30:48
2026,2565,N,,50012,P,,GTEVEZ,2026-07-08 08:43:49
2026,2578,N,,2578,P,,GTEVEZ,2026-07-13 08:34:26
2026,2574,N,,50553,P,,GTEVEZ,2026-07-13 08:29:09
2026,2584,N,,2218,P,,GTEVEZ,2026-07-13 08:50:47
2026,2577,N,,5,P,,GTEVEZ,2026-07-13 08:31:56
2026,2586,N,,1356,P,,GTEVEZ,2026-07-13 08:56:12
2026,2579,N,,2663,P,,GTEVEZ,2026-07-13 08:35:58
2026,2588,N,,2701,P,,GTEVEZ,2026-07-13 08:58:25
2026,2585,N,,5,P,,GTEVEZ,2026-07-13 08:54:49
2026,2590,N,,50031,P,,GTEVEZ,2026-07-13 09:28:01
2026,2587,N,,1547,P,,GTEVEZ,2026-07-13 08:57:25
2026,2589,N,,50003,P,,GTEVEZ,2026-07-13 09:05:40
2026,1983,N,,2869,P,,CDOPAZO,2026-06-03 10:47:52
2026,1977,N,,86,P,,CDOPAZO,2026-06-03 09:02:49
2026,2360,N,,708,P,,RMENDEZ,2026-06-25 10:00:50
2026,1979,N,,17,P,,CDOPAZO,2026-06-03 09:18:18
2026,2362,N,,33,P,,RMENDEZ,2026-06-25 10:05:37
2026,2034,N,,3003,P,,CDOPAZO,2026-06-05 09:45:16
2026,2364,N,,50087,P,,RMENDEZ,2026-06-25 12:36:21
2026,2361,N,,33,P,,RMENDEZ,2026-06-25 10:03:22
2026,2363,N,,33,P,,RMENDEZ,2026-06-25 10:09:54
2026,1729,N,,50010,P,,RMENDEZ,2026-05-14 12:15:27
2026,1053,N,,50087,P,,RMENDEZ,2026-03-27 13:19:17
2026,1888,N,,2218,P,,SLEIVA,2026-05-29 08:23:29
2026,1727,N,,50023,P,,RMENDEZ,2026-05-14 10:32:28
2026,1890,N,,50012,P,,SLEIVA,2026-05-29 08:26:59
2026,1730,N,,50087,P,,RMENDEZ,2026-05-14 12:19:02
2026,1892,N,,1879,P,,SLEIVA,2026-05-29 09:00:54
2026,1889,N,,50551,P,,SLEIVA,2026-05-29 08:25:01
2026,1895,N,,3558,P,,SLEIVA,2026-05-29 09:09:34
2026,1891,N,,2584,P,,SLEIVA,2026-05-29 08:40:54
2026,1909,N,,3337,P,,SLEIVA,2026-05-29 11:36:54
2026,1894,N,,1810,P,,SLEIVA,2026-05-29 09:03:18
2026,1943,N,,578,P,,GTEVEZ,2026-06-02 08:42:35
2026,1908,N,,1267,P,,SLEIVA,2026-05-29 11:34:49
2026,1945,N,,3395,P,,GTEVEZ,2026-06-02 08:47:16
2026,1912,N,,3571,P,,SLEIVA,2026-05-29 12:57:24
2026,1947,N,,557,P,,GTEVEZ,2026-06-02 08:49:57
2026,1944,N,,3245,P,,GTEVEZ,2026-06-02 08:43:51
2026,1949,N,,1514,P,,GTEVEZ,2026-06-02 08:53:36
2026,1946,N,,2151,P,,GTEVEZ,2026-06-02 08:48:53
2026,1952,N,,50056,P,,GTEVEZ,2026-06-02 12:42:46
2026,1948,N,,2801,P,,GTEVEZ,2026-06-02 08:52:03
2026,2164,N,,1890,P,,GTEVEZ,2026-06-17 08:45:32
2026,1950,N,,3075,P,,GTEVEZ,2026-06-02 08:54:55
2026,2166,N,,3316,P,,GTEVEZ,2026-06-17 08:49:28
2026,2163,N,,50496,P,,GTEVEZ,2026-06-17 08:42:24
2026,2173,N,,50003,P,,GTEVEZ,2026-06-17 10:06:44
2026,2165,N,,174,P,,GTEVEZ,2026-06-17 08:47:43
2026,2182,N,,2643,P,,GTEVEZ,2026-06-17 12:31:34
2026,2167,N,,692,P,,GTEVEZ,2026-06-17 08:51:44
2026,2179,N,,441,P,,GTEVEZ,2026-06-17 11:26:02
2026,2174,A,2026-06-17 00:00:00,2330,P,,GTEVEZ,2026-06-17 10:42:03
2026,1642,N,,2700,P,,SLEIVA,2026-05-12 08:43:06
2026,1083,N,,803,P,,RMENDEZ,2026-04-01 09:43:47
2026,1640,N,,717,P,,SLEIVA,2026-05-12 08:41:48
2026,1646,N,,1514,P,,SLEIVA,2026-05-12 08:45:41
2026,1650,N,,2804,P,,SLEIVA,2026-05-12 08:48:24
2026,1644,N,,2209,P,,SLEIVA,2026-05-12 08:44:13
2026,1654,N,,360,P,,SLEIVA,2026-05-12 08:50:53
2026,1648,N,,1259,P,,SLEIVA,2026-05-12 08:46:48
2026,1657,N,,3492,P,,SLEIVA,2026-05-12 08:53:25
2026,1652,N,,5,P,,SLEIVA,2026-05-12 08:49:54
2026,1667,N,,50002,P,,SLEIVA,2026-05-12 11:07:30
2026,1656,N,,3438,P,,SLEIVA,2026-05-12 08:52:32
2026,1661,N,,50003,P,,SLEIVA,2026-05-12 09:08:13
2026,1664,N,,3516,P,,SLEIVA,2026-05-12 10:28:24
2026,1662,N,,50053,P,,SLEIVA,2026-05-12 09:10:07
2026,1868,N,,50087,P,,RMENDEZ,2026-05-27 09:41:00
2026,1665,N,,3033,P,,SLEIVA,2026-05-12 10:29:29
2026,1871,N,,1489,P,,RMENDEZ,2026-05-27 12:47:19
2026,1668,N,,50054,P,,SLEIVA,2026-05-12 13:17:50
2026,2592,N,,50023,P,,RMENDEZ,2026-07-13 13:33:46
2026,1870,N,,708,P,,RMENDEZ,2026-05-27 12:46:20
2026,1872,N,,50087,P,,RMENDEZ,2026-05-27 12:49:12
2026,2593,N,,50087,P,,RMENDEZ,2026-07-13 13:37:28
2026,2340,N,,50286,P,,SLEIVA,2026-06-25 07:13:35
2026,1887,N,,50008,P,,SLEIVA,2026-05-28 12:09:09
2026,2342,N,,1995,P,,SLEIVA,2026-06-25 07:29:28
2026,1978,N,,3509,P,,RMENDEZ,2026-06-03 09:06:15
2026,2344,N,,789,P,,SLEIVA,2026-06-25 07:32:09
2026,2341,N,,50098,P,,SLEIVA,2026-06-25 07:17:21
2026,2346,N,,2330,P,,SLEIVA,2026-06-25 07:35:29
2026,2343,N,,50003,P,,SLEIVA,2026-06-25 07:31:19
2026,2348,N,,5090,P,,SLEIVA,2026-06-25 07:49:19
2026,2345,N,,50054,P,,SLEIVA,2026-06-25 07:33:41
2026,2353,N,,51107,P,,SLEIVA,2026-06-25 08:17:57
2026,2347,N,,2410,P,,SLEIVA,2026-06-25 07:39:32
2026,2355,N,,51105,P,,SLEIVA,2026-06-25 08:22:20
2026,2349,N,,5090,P,,SLEIVA,2026-06-25 07:57:01
2026,2682,N,,50063,P,,RMENDEZ,2026-07-17 08:56:52
2026,2354,N,,51104,P,,SLEIVA,2026-06-25 08:20:18
2026,2688,N,,50036,P,,RMENDEZ,2026-07-17 09:51:12
2026,2356,N,,51106,P,,SLEIVA,2026-06-25 08:23:19
2026,2690,N,,2541,P,,RMENDEZ,2026-07-17 11:04:14
2026,2687,N,,708,P,,RMENDEZ,2026-07-17 09:49:58
2026,2710,N,,2310,P,,GTEVEZ,2026-07-20 09:39:07
2026,2689,N,,50087,P,,RMENDEZ,2026-07-17 10:11:30
2026,2713,N,,2801,P,,GTEVEZ,2026-07-20 09:42:14
2026,2706,N,,1489,P,,RMENDEZ,2026-07-17 12:39:09
2026,2716,N,,3587,P,,GTEVEZ,2026-07-20 09:56:36
2026,2712,N,,141,P,,GTEVEZ,2026-07-20 09:40:40
2026,2718,N,,3287,P,,GTEVEZ,2026-07-20 09:58:58
2026,2715,N,,2410,P,,GTEVEZ,2026-07-20 09:54:39
2026,2722,N,,50053,P,,GTEVEZ,2026-07-20 11:32:56
2026,2717,N,,85,P,,GTEVEZ,2026-07-20 09:57:52
2026,2721,N,,51101,P,,GTEVEZ,2026-07-20 11:17:14
2026,1262,N,,2209,P,,CDOPAZO,2026-04-16 09:22:12
2026,1666,N,,50065,P,,CDOPAZO,2026-05-12 10:53:17
2026,1109,N,,33,P,,RMENDEZ,2026-04-07 11:22:46
2026,1106,N,,50057,P,,RMENDEZ,2026-04-07 10:10:18
2026,1111,N,,1809,P,,RMENDEZ,2026-04-07 11:28:50
2026,1108,N,,708,P,,RMENDEZ,2026-04-07 11:19:06
2026,1407,N,,3521,P,,GTEVEZ,2026-04-24 08:10:42
2026,1110,N,,3509,P,,RMENDEZ,2026-04-07 11:24:26
2026,1409,N,,650,P,,GTEVEZ,2026-04-24 08:14:08
2026,1112,N,,50087,P,,RMENDEZ,2026-04-07 12:25:08
2026,1411,N,,2450,P,,GTEVEZ,2026-04-24 08:19:04
2026,1408,N,,3364,P,,GTEVEZ,2026-04-24 08:12:51
2026,1414,N,,50496,P,,GTEVEZ,2026-04-24 08:21:39
2026,1410,N,,43,A,,GTEVEZ,2026-04-24 08:16:44
2026,1416,N,,2578,P,,GTEVEZ,2026-04-24 08:25:06
2026,1413,N,,360,P,,GTEVEZ,2026-04-24 08:20:21
2026,1420,N,,167,P,,GTEVEZ,2026-04-24 08:45:31
2026,1415,N,,1603,P,,GTEVEZ,2026-04-24 08:23:54
2026,1422,N,,68,P,,GTEVEZ,2026-04-24 08:50:18
2026,1419,N,,130,P,,GTEVEZ,2026-04-24 08:42:31
2026,1429,N,,2251,P,,GTEVEZ,2026-04-24 12:12:45
2026,1421,N,,1603,P,,GTEVEZ,2026-04-24 08:48:23
2026,1611,N,,50010,P,,RMENDEZ,2026-05-08 12:08:43
2026,1423,N,,90,P,,GTEVEZ,2026-04-24 09:47:50
2026,1613,N,,50925,P,,RMENDEZ,2026-05-08 12:15:35
2026,1596,N,,50087,P,,RMENDEZ,2026-05-08 09:30:41
2026,1773,N,,1879,P,,SLEIVA,2026-05-19 07:58:23
2026,1612,N,,708,P,,RMENDEZ,2026-05-08 12:14:53
2026,1777,N,,688,P,,SLEIVA,2026-05-19 08:01:26
2026,1771,N,,1514,P,,SLEIVA,2026-05-19 07:55:48
2026,1780,N,,2450,P,,SLEIVA,2026-05-19 08:04:36
2026,1775,N,,688,P,,SLEIVA,2026-05-19 07:59:41
2026,1782,N,,3556,P,,SLEIVA,2026-05-19 08:07:06
2026,1779,N,,57,P,,SLEIVA,2026-05-19 08:03:30
2026,1796,N,,3062,P,,SLEIVA,2026-05-19 12:07:03
2026,1781,N,,3537,P,,SLEIVA,2026-05-19 08:05:47
2026,2310,N,,2208,P,,SLEIVA,2026-06-24 08:41:07
2026,1795,N,,50008,P,,SLEIVA,2026-05-19 11:22:04
2026,2313,N,,650,P,,SLEIVA,2026-06-24 08:49:06
2026,1797,N,,2991,P,,SLEIVA,2026-05-19 13:38:57
2026,2317,N,,2310,P,,SLEIVA,2026-06-24 08:51:49
2026,2312,N,,50003,P,,SLEIVA,2026-06-24 08:48:20
2026,2320,N,,436,P,,SLEIVA,2026-06-24 08:55:24
2026,2315,N,,3398,P,,SLEIVA,2026-06-24 08:50:22
2026,2328,N,,3395,P,,SLEIVA,2026-06-24 09:05:10
2026,2319,N,,2110,P,,SLEIVA,2026-06-24 08:54:21
2026,2332,N,,2969,P,,SLEIVA,2026-06-24 10:16:03
2026,2322,N,,50012,P,,SLEIVA,2026-06-24 08:56:43
2026,2334,N,,50109,P,,SLEIVA,2026-06-24 10:18:22
2026,2331,N,,2482,P,,SLEIVA,2026-06-24 10:08:22
2026,2337,N,,50101,P,,SLEIVA,2026-06-24 11:07:47
2026,2333,N,,50478,P,,SLEIVA,2026-06-24 10:17:06
2026,2339,N,,50393,P,,SLEIVA,2026-06-24 12:55:18
2026,2336,N,,332,P,,SLEIVA,2026-06-24 10:56:21
2026,2338,N,,50455,P,,SLEIVA,2026-06-24 12:41:16
2026,2666,N,,1809,P,,RMENDEZ,2026-07-16 08:51:07
2026,2665,N,,50023,P,,RMENDEZ,2026-07-16 08:42:22
2026,1710,N,,2810,P,,SLEIVA,2026-05-14 08:23:03
2026,1235,N,,50087,P,,RMENDEZ,2026-04-15 08:56:26
2026,1709,N,,1259,P,,SLEIVA,2026-05-14 08:21:51
2026,1723,N,,117,P,,SLEIVA,2026-05-14 09:43:25
2026,1823,N,,2770,P,,GTEVEZ,2026-05-22 08:35:21
2026,1715,N,,50070,P,,SLEIVA,2026-05-14 08:32:01
2026,1728,N,,50031,P,,SLEIVA,2026-05-14 10:40:37
2026,1724,N,,1763,A,,SLEIVA,2026-05-14 09:47:37
2026,1942,N,,50063,P,,RMENDEZ,2026-06-01 12:52:54
2026,1821,N,,68,P,,GTEVEZ,2026-05-22 08:31:38
2026,1932,N,,50057,P,"$206.945,61 FARIAS ALBA-BRITO JOSE LUIS",RMENDEZ,2026-06-01 09:30:55
2026,1824,N,,158,P,,GTEVEZ,2026-05-22 08:36:58
2026,2550,N,,3233,P,,SLEIVA,2026-07-08 07:32:09
2026,1939,N,,50087,P,,RMENDEZ,2026-06-01 10:41:06
2026,2552,N,,2109,P,,SLEIVA,2026-07-08 07:33:45
2026,2549,N,,752,P,,SLEIVA,2026-07-08 07:30:40
2026,2554,N,,2843,P,,SLEIVA,2026-07-08 07:35:34
2026,2551,N,,2228,P,,SLEIVA,2026-07-08 07:32:58
2026,2566,N,,50199,P,,SLEIVA,2026-07-08 08:59:59
2026,2553,N,,1547,P,,SLEIVA,2026-07-08 07:34:35
2026,2568,N,,50031,P,,SLEIVA,2026-07-08 11:44:23
2026,2557,N,,50053,P,,SLEIVA,2026-07-08 08:12:16
2026,2570,N,,2991,P,,SLEIVA,2026-07-08 12:20:55
2026,2567,N,,50002,P,,SLEIVA,2026-07-08 11:03:27
2026,2569,N,,3594,P,,SLEIVA,2026-07-08 12:20:31
2026,1316,N,,50448,P,,SLEIVA,2026-04-20 07:43:01
2026,1314,N,,50012,P,,SLEIVA,2026-04-20 07:40:51
2026,1318,N,,707,P,,SLEIVA,2026-04-20 09:58:31
2026,1315,N,,50280,P,,SLEIVA,2026-04-20 07:42:00
2026,1320,N,,50070,P,,SLEIVA,2026-04-20 10:08:26
2026,1317,N,,50219,P,,SLEIVA,2026-04-20 07:44:46
2026,2367,N,,50002,P,,SLEIVA,2026-06-26 07:49:23
2026,1319,N,,2643,P,,SLEIVA,2026-04-20 10:05:18
2026,1454,N,,50031,P,,SLEIVA,2026-04-28 08:19:19
2026,1325,A,2026-04-20 00:00:00,167,P,,SLEIVA,2026-04-20 11:37:14
2026,2366,N,,50031,P,,SLEIVA,2026-06-26 07:39:44
2026,2371,N,,360,P,,SLEIVA,2026-06-26 07:57:26
2026,2374,N,,50072,P,,SLEIVA,2026-06-26 08:06:14
2026,2370,N,,50370,P,,SLEIVA,2026-06-26 07:53:48
2026,2378,N,,68,P,,SLEIVA,2026-06-26 08:17:49
2026,2373,N,,2403,P,,SLEIVA,2026-06-26 08:02:24
2026,2395,A,2026-06-26 00:00:00,50010,P,,SLEIVA,2026-06-26 13:01:11
2026,2377,N,,2548,P,,SLEIVA,2026-06-26 08:16:13
2026,2478,N,,50134,P,,SLEIVA,2026-07-03 09:01:57
2026,2379,N,,2843,P,,SLEIVA,2026-06-26 08:18:51
2026,2461,N,,50464,P,,SLEIVA,2026-07-03 08:30:01
2026,2494,N,,3534,P,,SLEIVA,2026-07-03 10:56:45
2026,2470,N,,50366,P,,SLEIVA,2026-07-03 08:39:47
2026,2497,N,,50101,P,,SLEIVA,2026-07-03 11:32:09
2026,2490,N,,1259,P,,SLEIVA,2026-07-03 10:50:29
2026,2499,N,,50274,P,,SLEIVA,2026-07-03 11:56:38
2026,2495,N,,50003,P,,SLEIVA,2026-07-03 11:00:37
2026,2648,N,,50072,P,,SLEIVA,2026-07-16 08:15:51
2026,2498,N,,2753,P,,SLEIVA,2026-07-03 11:44:51
2026,2667,N,,879,P,,SLEIVA,2026-07-16 09:09:30
2026,2514,N,,50072,P,,SLEIVA,2026-07-06 11:54:45
2026,2670,N,,50066,P,,SLEIVA,2026-07-16 10:04:48
2026,2651,N,,50020,P,,SLEIVA,2026-07-16 08:18:01
2026,2672,N,,1962,P,,SLEIVA,2026-07-16 10:34:23
2026,2668,N,,879,P,,SLEIVA,2026-07-16 09:11:44
2026,2671,N,,3062,P,,SLEIVA,2026-07-16 10:11:05
2026,1433,N,,879,P,,SLEIVA,2026-04-27 08:13:04
2026,1210,N,,708,P,,RMENDEZ,2026-04-13 13:18:49
2026,1445,N,,50002,P,,SLEIVA,2026-04-27 11:07:57
2026,1430,N,,879,P,,SLEIVA,2026-04-27 08:07:04
2026,2611,N,,50008,P,,SLEIVA,2026-07-14 09:46:06
2026,1435,N,,1603,P,,SLEIVA,2026-04-27 08:15:19
2026,2610,N,,50003,P,,SLEIVA,2026-07-14 09:38:47
2026,1223,N,,50023,P,,RMENDEZ,2026-04-14 10:16:19
2026,1221,N,,2549,P,,RMENDEZ,2026-04-14 10:14:21
2026,1418,N,,167,P,,CDOPAZO,2026-04-24 08:32:59
2026,1222,N,,708,P,,RMENDEZ,2026-04-14 10:15:14
2026,1829,N,,3011,P,,GTEVEZ,2026-05-22 09:44:20
2026,1417,N,,300,P,,CDOPAZO,2026-04-24 08:29:26
2026,1826,N,,50033,P,,GTEVEZ,2026-05-22 09:21:56
2026,1825,N,,300,P,,GTEVEZ,2026-05-22 08:54:34
2026,2212,N,,2142,P,,SLEIVA,2026-06-19 08:58:46
2026,1827,N,,1119,P,,CDOPAZO,2026-05-22 09:31:26
2026,2214,N,,2334,P,,SLEIVA,2026-06-19 09:04:29
2026,1832,N,,51103,P,,GTEVEZ,2026-05-22 11:14:29
2026,2216,N,,2018,P,,SLEIVA,2026-06-19 09:07:08
2026,2213,N,,3529,P,,SLEIVA,2026-06-19 09:02:21
2026,2218,N,,3542,P,,SLEIVA,2026-06-19 09:13:37
2026,2215,N,,1478,P,,SLEIVA,2026-06-19 09:05:28
2026,2220,N,,1658,P,,SLEIVA,2026-06-19 09:15:30
2026,2217,N,,51101,P,,SLEIVA,2026-06-19 09:11:57
2026,2222,N,,3316,P,,SLEIVA,2026-06-19 09:20:49
2026,2219,N,,3220,P,,SLEIVA,2026-06-19 09:14:42
2026,2224,N,,2450,P,,SLEIVA,2026-06-19 09:28:25
2026,2221,N,,50003,P,,SLEIVA,2026-06-19 09:19:20
2026,2226,N,,50031,P,,SLEIVA,2026-06-19 09:36:36
2026,2223,N,,1315,P,,SLEIVA,2026-06-19 09:22:06
2026,2229,N,,3104,P,,SLEIVA,2026-06-19 10:08:38
2026,2225,N,,19,P,,SLEIVA,2026-06-19 09:33:43
2026,2235,N,,50008,P,,SLEIVA,2026-06-19 11:32:35
2026,2228,N,,50070,P,,SLEIVA,2026-06-19 10:07:23
2026,2237,N,,117,P,,SLEIVA,2026-06-19 11:44:43
2026,2233,N,,50033,P,,SLEIVA,2026-06-19 10:40:22
2026,2240,N,,1267,P,,SLEIVA,2026-06-19 11:58:33
2026,2236,N,,2801,P,,SLEIVA,2026-06-19 11:43:50
2026,2238,N,,2843,P,,SLEIVA,2026-06-19 11:51:56
2026,2404,N,,708,P,,RMENDEZ,2026-06-29 11:02:32
2026,2123,N,,167,P,,CDOPAZO,2026-06-10 12:05:40
2026,1451,N,,50031,P,,SLEIVA,2026-04-27 12:23:23
2026,2185,N,,441,P,,CDOPAZO,2026-06-18 08:59:45
2026,2113,N,,1235,P,,CDOPAZO,2026-06-10 09:56:33
2026,2184,N,,441,P,,CDOPAZO,2026-06-18 08:51:45
2026,2421,N,,866,P,,CDOPAZO,2026-06-30 12:18:04
2026,2420,N,,1876,P,,CDOPAZO,2026-06-30 12:04:36
2026,2505,N,,3165,P,,CDOPAZO,2026-07-06 08:45:27
2026,2510,N,,850,P,,CDOPAZO,2026-07-06 09:09:07
2026,2509,N,,2883,P,,CDOPAZO,2026-07-06 08:51:42
2026,2547,N,,313,P,,CDOPAZO,2026-07-07 11:14:31
2026,1024,N,,776,P,,SLEIVA,2026-03-25 10:45:26
2026,1026,N,,50002,P,,SLEIVA,2026-03-25 11:00:05
2026,1025,N,,50031,P,,SLEIVA,2026-03-25 10:48:13
2026,1084,N,,3180,P,,SLEIVA,2026-04-01 10:45:47
2026,1086,N,,50449,P,,SLEIVA,2026-04-06 07:52:56
2026,1082,N,,1394,P,,SLEIVA,2026-04-01 08:18:45
2026,1088,N,,50014,P,,SLEIVA,2026-04-06 07:55:05
2026,1085,N,,50015,P,,SLEIVA,2026-04-06 07:50:21
2026,1090,N,,50219,P,,SLEIVA,2026-04-06 08:00:09
2026,1087,N,,50012,P,,SLEIVA,2026-04-06 07:54:02
