EJERCICIO,NUM_PED,ORDEN,INCISO,PAR_PRIN,PAR_PARC,CLASE,TIPO,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,CANTIDAD,UNI_MED,DESCRIP_BIE,COSTO_UNI,PED_FECH_EMI,PED_OBSERVACIONES,PED_CODIGO_DEP,PED_COSTO_TOT
2026,742,1,3,4,6,6582,9999,1110104000,16,0,0,6,0,"PROGRAMA DE MODERNIZACIÓN( SGM ) - servicio de la Licencia del Software de Historia Clínica Digital, del 1 de enero al 30 de junio   con módulos integrales de facturación y manejo de información
La citada plataforma debe proporcionar un servicio profesional de gerenciamiento, soporte al plan de proyecto, capacitación, transferencia tecnológica y de datos, Historia Clínica digital, poseer Módulo de Gestión Administrativa Integral, con sólidos sus módulos de Recuperación de Costos (SAMO, SUMAR, Etc.).
El mencionado servicio del software debe incluir su uso en el Hospital Municipal como así también en los Centros de Atención Primaria de la Salud, e incluir mantenimiento y futuras actualizaciones.
",4000000,2026-02-18 00:00:00,EXPEDIENTE 463/26 SOLICITUD CONTRATO HEALTCHARE SOLUTIONS del 01/01/26 al 30/06/2026,HOSP,24000000
2026,718,5,2,5,2,1725,2,1110104000,16,0,0,500,3,ANTIINFLAMATORIO - DICLOFENA AMPOLLA  75mg.,713.01,2026-02-13 00:00:00,PRESUPUESTO 13/02/26 ´PILOÑA,FARM,3048039.07
2026,718,6,2,5,2,1855,6,1110104000,16,0,0,500,3,CORTICOESTEROIDE - DEXAMETASONA AMPOLLA 8 MG.,836.99,2026-02-13 00:00:00,PRESUPUESTO 13/02/26 ´PILOÑA,FARM,3048039.07
2026,820,1,2,5,6,13351,9999,1110108000,29,0,0,300,0,NAFTA SUPER - NAFTA SUPER (Genérico),2000,2026-02-25 00:00:00,PROV.COMBUSTIBLE DEL SALADO- SEC PRODUCCION- PREVISION,PROD,1660000
2026,820,2,2,5,6,13352,9999,1110108000,29,0,0,500,0,INFINIA DIESEL - INFINIA DIESEL  (Genérico),2000,2026-02-25 00:00:00,PROV.COMBUSTIBLE DEL SALADO- SEC PRODUCCION- PREVISION,PROD,1660000
2026,120,13,5,1,4,3670,9999,1110106000,42,0,0,2800,0,"MERMELADA - MERMELADA (GENERICO)
x 454 gr  frasco 1° marca",1000,2026-01-06 00:00:00,Licitación Privada enero 2026,ACCSOC,105790000
2026,120,14,5,1,4,3453,9999,1110106000,42,0,0,3500,0,"ARVEJAS - ARVEJAS (GENERICO)
x 340 gr lata",400,2026-01-06 00:00:00,Licitación Privada enero 2026,ACCSOC,105790000
2026,120,15,5,1,4,5424,9999,1110106000,42,0,0,4500,0,"LENTEJA - LENTEJA (Genérico)
entera paquete x 400 gr",1000,2026-01-06 00:00:00,Licitación Privada enero 2026,ACCSOC,105790000
2026,120,16,5,1,4,6127,9999,1110106000,42,0,0,2800,0,"GALLETITAS SALVADO (INDIVIDUAL) - GALLETITAS SALVADO (INDIVIDUAL) (Genérico)
Sandwich x 3 paquetes 315 gr",1100,2026-01-06 00:00:00,Licitación Privada enero 2026,ACCSOC,105790000
2026,120,17,5,1,4,3675,9999,1110106000,42,0,0,2000,0,"TE - TE (GENERICO)
x 25 saquitos / caja",480,2026-01-06 00:00:00,Licitación Privada enero 2026,ACCSOC,105790000
2026,120,18,5,1,4,3503,9999,1110106000,42,0,0,1800,0,"FLAN - FLAN (GENERICO)
vainilla caja/estuche x 60 gr",600,2026-01-06 00:00:00,Licitación Privada enero 2026,ACCSOC,105790000
2026,190,1,4,3,5,5838,9999,1110109000,48,0,0,1,0,PILETA PELOPINCHO 1075 - PILETA PELOPINCHO 1075 (Genérico) PILETA PELOCHINCHO 450 X 210 X 080 DE 7600 LTS,538400,2026-01-08 00:00:00,PRESUPUESTO SIN N° - HUGO ANTONIO / PILETA PARA COLONIA DE VERANO EN EL MARCO DEL PROGRAMA NUESTROS CHICOS N° EXP 3759,DEP,538400
2026,200,1,2,5,6,3443,9999,1110109000,28,0,0,1,0,ACEITES LUBRICANTES - ACEITES LUBRICANTES (GENERICO) LUBRICANTE VARIOS,20000,2026-01-08 00:00:00,PRESUPUESTO N° 6935 - BATERIAS LA PRIMERA / LUBRICANTE USADO PARA QUEBRACHOS EN PREDIO MUNICIPAL,DEP,20000
2026,219,1,2,3,1,525,9999,1110109000,48,0,0,1,0,CARTULINA - CARTULINA (GENERICO) CARTULINA COLOR ROJO + ADHESIVO VOLIGOMA X 50,5845.03,2026-01-09 00:00:00,PRESUPUESTO N° 3836 - ALPA MADARIAGA / MATERIALES PARA LA COLONIA DE VERANO MUNICIPAL,DEP,8945.03
2026,141,13,2,9,1,8302,9999,1110111000,23,0,0,1,0,PACK ROLLOS PAPEL HIGIENICO - PACK ROLLOS PAPEL HIGIENICO  (Genérico),11900,2026-01-06 00:00:00,"Durante Javier, presupuesto 0001-00000813",CAS,150707
2026,156,1,3,4,9,4647,9999,1110117000,34,0,0,3,0,"HONORARIOS PROFESIONALES - HONORARIOS PROFECIONALES (Genérico)Servicio de atención profesional prestado en los estrados judiciales por el término de tres meses desde el 01 de Enero al 31 de Marzo ,con un monto mensual de $1.650.000 ( Pesos un millón seiscientos cincuenta mil).",1650000,2026-01-07 00:00:00,Expte. 3 Contrato Alomso Leandro Martín Desde Enero a Marzo.,000A,4950000
2026,169,1,3,9,9,11986,9999,1110108000,29,0,0,1,0,MANO DE OBRA - MANO DE OBRA  (Genérico) Y CAMBIO DE FILTRO - FOTON AF 591 SL,94000,2026-01-07 00:00:00,PROV.BATERIAS LA PRIMERA S.H- RAMOS OSVALDO R. Y ISIDRO JUAN C.. PRES. N°6970/ N°6971- SEC. PRODUCCION,PROD,94000
2026,560,1,2,1,1,4632,9999,1110105000,30,0,0,1,0,ALIMENTOS VARIOS - ALIMENTOS VARIOS (Genérico),300000,2026-02-03 00:00:00,Expte.224/2026 Rally Nacional,CULTUR,300000
2026,718,2,2,5,2,1837,7,1110104000,16,0,0,3000,3,HIPOTENSOR -  ENALAPRIL COMPRIMIDO 10mg.,42.59,2026-02-13 00:00:00,PRESUPUESTO 13/02/26 ´PILOÑA,FARM,3048039.07
2026,718,3,2,5,2,1870,3,1110104000,16,0,0,800,3,HIPNOTICO - MIDAZOLAN  AMPOLLA  5mg./ml.,996.96,2026-02-13 00:00:00,PRESUPUESTO 13/02/26 ´PILOÑA,FARM,3048039.07
2026,718,4,2,5,2,1724,1,1110104000,16,0,0,400,3,ANALGESICOS - KETEROLAC 30 MG AMP,604.5,2026-02-13 00:00:00,PRESUPUESTO 13/02/26 ´PILOÑA,FARM,3048039.07
2026,835,1,2,9,1,637,1,1110104000,16,0,0,1,3,DETERGENTE - CIF DETERGENTE ACTIVE NEUTRO 5LTS,19049.83,2026-02-25 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2479 (HOSPITAL),LAB,89507.56
2026,835,2,2,9,1,1084,9999,1110104000,16,0,0,1,0,DESINFECTANTE P/PISO - CIF LIMPIADOR PISOS LAVANDA 5LTS,12149.59,2026-02-25 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2479 (HOSPITAL),LAB,89507.56
2026,835,3,2,9,1,678,1,1110104000,16,0,0,5,3,TRAPO REJILLA - FIBRA EXTRA FUERTE 16X22,1719.94,2026-02-25 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2479 (HOSPITAL),LAB,89507.56
2026,835,4,2,9,1,2029,1,1110104000,16,0,0,1,3,TRAPO REPASADOR - PAÑO STYLE COLORD VILEDA X4,9201.32,2026-02-25 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2479 (HOSPITAL),LAB,89507.56
2026,835,5,2,3,4,786,1,1110104000,16,0,0,1,3,PAPEL HIGIENICO - PAPEL HIGIENICO FELPITA S/H 12X4X30,17944.24,2026-02-25 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2479 (HOSPITAL),LAB,89507.56
2026,835,6,2,3,9,7210,9999,1110104000,16,0,0,1,0,ROLLO DE COCINA - ROLLO DE COCINA FELPITA 12X200,22562.88,2026-02-25 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2479 (HOSPITAL),LAB,89507.56
2026,836,1,2,1,1,435,9999,1110104000,16,0,0,2,0,ARROZ - ARROZ AMANDA 10X1KG,18150,2026-02-25 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 1-852 del 09/02/16 al 16/02/26,COC,511306.5
2026,836,2,2,1,1,481,5,1110104000,16,0,0,3,3,AZUCAR - AZUCAR LEDESMA X1000,21990,2026-02-25 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 1-852 del 09/02/16 al 16/02/26,COC,511306.5
2026,836,3,2,1,1,542,9999,1110104000,16,0,0,1,0,QUESO - LA QUESERA RALLADA 8GR X100,17050,2026-02-25 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 1-852 del 09/02/16 al 16/02/26,COC,511306.5
2026,836,4,2,1,1,542,23,1110104000,16,0,0,25.37,1,QUESO - MOZZARELLA SOBRERO,8500,2026-02-25 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 1-852 del 09/02/16 al 16/02/26,COC,511306.5
2026,836,5,2,1,1,542,29,1110104000,16,0,0,8.625,1,QUESO - CREMOSO CREMAC,8500,2026-02-25 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 1-852 del 09/02/16 al 16/02/26,COC,511306.5
2026,836,6,2,1,1,969,1,1110104000,16,0,0,6.885,1,FIAMBRE - FIAMBRE DE CERDO COCIDO CAGNOLI,8900,2026-02-25 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 1-852 del 09/02/16 al 16/02/26,COC,511306.5
2026,836,7,2,1,1,542,4,1110104000,16,0,0,4.395,1,QUESO - BARRA CERMAC,9500,2026-02-25 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 1-852 del 09/02/16 al 16/02/26,COC,511306.5
2026,837,1,2,9,9,6952,9999,1110104000,16,0,0,6,0,BOLSAS DE CONSORCIO 80 X 110 X 10 - BOLSAS DE CONSORCIO 80X110X50,10900,2026-02-25 00:00:00,TERRANOVA QUIMICA - PRESUPUESTO N° 1032 (QUIROFANO HOSPITAL),INTER,90600
2026,837,2,2,9,1,8412,9999,1110104000,16,0,0,6,0,Cif crema 800 cc - CIF CREMOSO 750,4200,2026-02-25 00:00:00,TERRANOVA QUIMICA - PRESUPUESTO N° 1032 (QUIROFANO HOSPITAL),INTER,90600
2026,972,1,2,5,6,13350,9999,1110104000,16,0,0,800,0,DIESEL 500 - DIESEL 500  (Genérico),1800,2026-03-07 00:00:00,"COMBUSTIBLES DEL SALADO. PREVISION DEL 01/03/26 AL 15/03/26.VEHICULOS HOSPITAL MUNICIPAL.DOMINIOS: EQM 605, FJX 453, KYV 365, JQS 879, AA 775 QW, PAA 334, AB 039 OI, AF 591 SU, AF 545 GL. AF 548 KJ.",HOSP,6160000
2026,972,2,2,5,6,13352,9999,1110104000,16,0,0,800,0,INFINIA DIESEL - INFINIA DIESEL  (Genérico),2000,2026-03-07 00:00:00,"COMBUSTIBLES DEL SALADO. PREVISION DEL 01/03/26 AL 15/03/26.VEHICULOS HOSPITAL MUNICIPAL.DOMINIOS: EQM 605, FJX 453, KYV 365, JQS 879, AA 775 QW, PAA 334, AB 039 OI, AF 591 SU, AF 545 GL. AF 548 KJ.",HOSP,6160000
2026,972,3,2,5,6,13351,9999,1110104000,16,0,0,800,0,NAFTA SUPER - NAFTA SUPER (Genérico),1800,2026-03-07 00:00:00,"COMBUSTIBLES DEL SALADO. PREVISION DEL 01/03/26 AL 15/03/26.VEHICULOS HOSPITAL MUNICIPAL.DOMINIOS: EQM 605, FJX 453, KYV 365, JQS 879, AA 775 QW, PAA 334, AB 039 OI, AF 591 SU, AF 545 GL. AF 548 KJ.",HOSP,6160000
2026,972,4,2,5,6,13353,9999,1110104000,16,0,0,800,0,NAFTA INFINIA - NAFTA INFINIA  (Genérico),2100,2026-03-07 00:00:00,"COMBUSTIBLES DEL SALADO. PREVISION DEL 01/03/26 AL 15/03/26.VEHICULOS HOSPITAL MUNICIPAL.DOMINIOS: EQM 605, FJX 453, KYV 365, JQS 879, AA 775 QW, PAA 334, AB 039 OI, AF 591 SU, AF 545 GL. AF 548 KJ.",HOSP,6160000
2026,1077,1,3,3,9,5071,9999,1110118000,48,0,0,1,0,CARGA DE MATAFUEGOS Y MANTENIMIENTO - CARGA DE MATAFUEGOS Y MANTENIMIENTO (Genérico),98000,2026-03-17 00:00:00,"PRESUPUESTO 9341, MATAFUEGOS RUTA 11",BARU,98000
2026,441,1,2,1,4,4546,9999,1110118000,35,0,0,2,0,GLIFOSATO RONDO - GLIFOSATO RONDO (Genérico) X 20,200790,2026-01-22 00:00:00,PROV. RAFAEL BOBINO Y CIA PRESUP.29045  HERBICIDA PARA ESAPACIOS PUBLICOS,MEAM,645980
2026,441,2,2,5,4,504,9999,1110118000,35,0,0,4,0,HERBICIDA - HERBICIDA (GENERICO) X 1 LTS,61100,2026-01-22 00:00:00,PROV. RAFAEL BOBINO Y CIA PRESUP.29045  HERBICIDA PARA ESAPACIOS PUBLICOS,MEAM,645980
2026,594,1,3,3,9,4954,9999,1110118000,46,0,0,1,0,COMISIONES - COMISIONES (Genérico) LA PLATA,65000,2026-02-09 00:00:00,PROV.DUENDE AZUL PRESUP.2642 COMISION A LA PLATA REPUSTOS PARA VEHICULOS,000SU,65000
2026,595,1,2,4,3,1006,31,1110118000,46,0,0,1,4,MANGUERA - MATERIAL GOMA SINTETICA S/COSTURA - REFUERZO TEXTIL SIMPLE - USO ACEITES Y CARBURANTES - RANGO TEMPERATURA 30/80°C - LONGITUD 100m.,11200,2026-02-09 00:00:00,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,000SU,163971
2026,595,2,2,9,9,9104,9999,1110118000,46,0,0,1,0,FASTIX - FASTIX (Genérico),18622,2026-02-09 00:00:00,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,000SU,163971
2026,595,3,2,2,2,3469,14,1110118000,46,0,0,1,146,BOTINES DE TRABAJO - Nº 42,82600,2026-02-09 00:00:00,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,000SU,163971
2026,595,4,2,5,5,258,9999,1110118000,46,0,0,1,0,AGUARRAS MINERAL - AGUARRAS MINERAL (GENERICO),10522,2026-02-09 00:00:00,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,000SU,163971
2026,595,5,2,7,5,1976,9999,1110118000,46,0,0,1,0,JUEGO DE MECHAS - JUEGO DE MECHAS (GENERICO),8840,2026-02-09 00:00:00,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,000SU,163971
2026,595,6,2,5,5,569,9999,1110118000,46,0,0,1,0,ANTIOXIDO SINTETICO CROMATO - ANTIOXIDO SINTETICO CROMATO (GENERICO),5167,2026-02-09 00:00:00,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,000SU,163971
2026,595,7,2,5,5,258,4,1110118000,46,0,0,1,3,AGUARRAS MINERAL - ENVASE LATA DE 1L.,5900,2026-02-09 00:00:00,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,000SU,163971
2026,595,8,2,3,4,999,20,1110118000,46,0,0,3,3,PAPEL DE LIJA - TIPO AL AGUA - PRESENTACION PAQUETE X 100.,1980,2026-02-09 00:00:00,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,000SU,163971
2026,595,9,2,5,5,382,16,1110118000,46,0,0,1,3,ENTONADOR P/PINTURA - TIPO UNIVERSAL - COLOR VERDE CLARO - CAPACIDAD 120cm¦.,4990,2026-02-09 00:00:00,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,000SU,163971
2026,595,10,2,7,9,820,16,1110118000,46,0,0,20,3,REMACHE - MATERIAL ALUMINIO - CABEZA ESTANDARD - DIAMETRO 4MM - LONGITUD 6MM.,56,2026-02-09 00:00:00,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,000SU,163971
2026,595,11,2,1,4,3512,9999,1110118000,46,0,0,1,0,PEGAMENTO - PEGAMENTO (GENERICO),9070,2026-02-09 00:00:00,PROV.MAISTEGUI SILVIA 5923 ARTICULOS DE FERRETERIA PARA REPARACIONS EN CORRALON MUNICIPAL CAMION OOI617 LAN 557,000SU,163971
2026,596,1,2,9,6,1525,4,1110118000,46,0,0,1,3,CORREA P/AUTOMOTOR/CAMION - MARCA KIA - MODELO BESTA - USO P/AIRE ACONDICIONADO.,41000,2026-02-09 00:00:00,"PROV.DANIEL ZUBIARRAIN PRESUP.3043 REPUESTOS PARA OOI617,PPU739",000SU,161600
2026,596,2,2,9,6,1525,7,1110118000,46,0,0,1,3,CORREA P/AUTOMOTOR/CAMION - MARCA KIA - MODELO BESTA - USO DISTRIBUCION.,38000,2026-02-09 00:00:00,"PROV.DANIEL ZUBIARRAIN PRESUP.3043 REPUESTOS PARA OOI617,PPU739",000SU,161600
2026,596,3,2,9,6,1034,9999,1110118000,46,0,0,1,0,CRUCETA P/AUTOMOTOR - CRUCETA P/AUTOMOTOR (GENERICO),82600,2026-02-09 00:00:00,"PROV.DANIEL ZUBIARRAIN PRESUP.3043 REPUESTOS PARA OOI617,PPU739",000SU,161600
2026,597,1,2,7,9,1600,6,1110118000,46,0,0,1,3,"ARANDELA - MATERIAL HIERRO - TIPO GROWER - DIAMETRO INTERIOR 5/16"" - PRESENTACION CAJA X 50.",2500,2026-02-09 00:00:00,"PROV.SILVIA MAISTEGUI PRESUP.5936 ARTICULOS DE FERRETERIA PARA BANCOS DE PLAZA,FUENTE DEL BICENTENARIO REPARACION DE COLUMNAS DE ALUMBRADO MOTOR PARA BOMBEADOR DE ESTADIO MUNICIPAL",DECI,563612
2026,597,2,2,7,9,1600,16,1110118000,46,0,0,1,3,"ARANDELA - MATERIAL HIERRO - TIPO PLANA - DIAMETRO INTERIOR 1/8"" - PRESENTACION CAJA X 144.",3200,2026-02-09 00:00:00,"PROV.SILVIA MAISTEGUI PRESUP.5936 ARTICULOS DE FERRETERIA PARA BANCOS DE PLAZA,FUENTE DEL BICENTENARIO REPARACION DE COLUMNAS DE ALUMBRADO MOTOR PARA BOMBEADOR DE ESTADIO MUNICIPAL",DECI,563612
2026,597,3,2,9,2,1153,15,1110118000,46,0,0,23,3,"CINTA ADHESIVA - TIPO TRANSPARENTE - ANCHO 12,7MM - LARGO ROLLO 65,8m.",2300,2026-02-09 00:00:00,"PROV.SILVIA MAISTEGUI PRESUP.5936 ARTICULOS DE FERRETERIA PARA BANCOS DE PLAZA,FUENTE DEL BICENTENARIO REPARACION DE COLUMNAS DE ALUMBRADO MOTOR PARA BOMBEADOR DE ESTADIO MUNICIPAL",DECI,563612
2026,597,4,2,9,9,12511,9999,1110118000,46,0,0,1,0,MOTOR - MOTOR (Genérico)  1,283000,2026-02-09 00:00:00,"PROV.SILVIA MAISTEGUI PRESUP.5936 ARTICULOS DE FERRETERIA PARA BANCOS DE PLAZA,FUENTE DEL BICENTENARIO REPARACION DE COLUMNAS DE ALUMBRADO MOTOR PARA BOMBEADOR DE ESTADIO MUNICIPAL",DECI,563612
2026,597,5,2,7,9,1648,13,1110118000,46,0,0,4,3,"BULON - MATERIAL HIERRO - DIAMETRO 3/16"" - LONGITUD 3/4"" - CABEZA HEXAGONAL - ROSCA WHITWORTH - PRESENTACION CAJA X 25.",134,2026-02-09 00:00:00,"PROV.SILVIA MAISTEGUI PRESUP.5936 ARTICULOS DE FERRETERIA PARA BANCOS DE PLAZA,FUENTE DEL BICENTENARIO REPARACION DE COLUMNAS DE ALUMBRADO MOTOR PARA BOMBEADOR DE ESTADIO MUNICIPAL",DECI,563612
2026,597,6,2,5,5,13054,9999,1110118000,46,0,0,1,0,MEMBRANA LIQUIDA - MEMBRANA LIQUIDA (Genérico),182776,2026-02-09 00:00:00,"PROV.SILVIA MAISTEGUI PRESUP.5936 ARTICULOS DE FERRETERIA PARA BANCOS DE PLAZA,FUENTE DEL BICENTENARIO REPARACION DE COLUMNAS DE ALUMBRADO MOTOR PARA BOMBEADOR DE ESTADIO MUNICIPAL",DECI,563612
2026,597,7,2,9,1,6298,9999,1110118000,46,0,0,2,0,CLORO - CLORO (Genérico),12500,2026-02-09 00:00:00,"PROV.SILVIA MAISTEGUI PRESUP.5936 ARTICULOS DE FERRETERIA PARA BANCOS DE PLAZA,FUENTE DEL BICENTENARIO REPARACION DE COLUMNAS DE ALUMBRADO MOTOR PARA BOMBEADOR DE ESTADIO MUNICIPAL",DECI,563612
2026,597,8,2,7,5,1059,29,1110118000,46,0,0,2,3,PINCEL - TIPO CHATO - USO PINTURA - MATERIAL CERDA CHINA.,2100,2026-02-09 00:00:00,"PROV.SILVIA MAISTEGUI PRESUP.5936 ARTICULOS DE FERRETERIA PARA BANCOS DE PLAZA,FUENTE DEL BICENTENARIO REPARACION DE COLUMNAS DE ALUMBRADO MOTOR PARA BOMBEADOR DE ESTADIO MUNICIPAL",DECI,563612
2026,597,9,2,3,4,999,11,1110118000,46,0,0,10,3,PAPEL DE LIJA - TIPO P/MADERA - PRESENTACION PAQUETE X 50.,950,2026-02-09 00:00:00,"PROV.SILVIA MAISTEGUI PRESUP.5936 ARTICULOS DE FERRETERIA PARA BANCOS DE PLAZA,FUENTE DEL BICENTENARIO REPARACION DE COLUMNAS DE ALUMBRADO MOTOR PARA BOMBEADOR DE ESTADIO MUNICIPAL",DECI,563612
2026,599,1,2,7,1,5195,9999,1110118000,46,0,0,2,0,CARTEL DE SEÑALIZACION - CARTEL DE SEÑALIZACION (Genérico),39000,2026-02-09 00:00:00,PROV. HISPANOGRAF PRESUP.1859 CARTELES PARA BADEN DE CALLE,000SU,78000
2026,604,1,2,9,3,7981,9999,1110118000,35,0,0,1,0,PRECINTO NYLON 4.8 X 200 mm - PRECINTO NYLON 4.8 X 200 mm (Genérico),9900,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,DECI,64146
2026,604,2,2,9,3,1033,14,1110118000,35,0,0,2,3,CINTA AISLADORA - MATERIAL PVC - ANCHO 12MM - LONGITUD 50m - COLOR ROJO.,1200,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,DECI,64146
2026,604,3,2,9,3,10470,9999,1110118000,35,0,0,6,0,CINTA PVC - CINTA PVC (Genérico),2300,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,DECI,64146
2026,604,4,2,5,8,819,9,1110118000,35,0,0,4,3,TARUGO FISCHER - LONGITUD 60MM - USO C/TORNILLO D. 8MM - PRESENTACION CAJA X 100.,235,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,DECI,64146
2026,604,5,2,7,9,11788,1,1110118000,35,0,0,4,0,TIRAFONDO - MATERIAL METAL,115,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,DECI,64146
2026,604,6,2,5,8,819,19,1110118000,35,0,0,4,3,"TARUGO FISCHER - LONGITUD 15MM - USO C/TORNILLO D. 2,6 A 4 - PRESENTACION CAJA X 200 - TIPO S5.",96,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,DECI,64146
2026,604,7,2,7,9,11788,3,1110118000,35,0,0,4,0,TIRAFONDO - MATERIAL - TAMAÑO 1/4 x 1 3/4,60,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,DECI,64146
2026,604,8,2,7,9,1562,9999,1110118000,35,0,0,1,0,BROCA - BROCA (GENERICO),1360,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,DECI,64146
2026,604,9,2,7,9,1648,30,1110118000,35,0,0,4,3,"BULON - MATERIAL HIERRO - DIAMETRO 1/4 - LONGITUD 2"" - CABEZA REDONDA Y CUELLO CUADRADO - ROSCA MILIMETRICA - PRESENTACION POR UNIDAD",115,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,DECI,64146
2026,604,10,2,5,5,3805,9999,1110118000,35,0,0,1,0,PINTURA EN AEROSOL - PINTURA EN AEROSOL (GENERICO),4300,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,DECI,64146
2026,604,11,2,9,9,9250,9999,1110118000,35,0,0,1,0,Engrampadora - Engrampadora (Genérico),29902,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5933 ARTICULOS DE FERRETERIA PARA  ARREGLO DE FAROLAS CALLE 33 REMPLAZO DE COLUMNAS,DECI,64146
2026,820,3,2,5,1,259,9999,1110108000,29,0,0,5,0,AGUA DESTILADA - AGUA DESTILADA (GENERICO),6000,2026-02-25 00:00:00,PROV.COMBUSTIBLE DEL SALADO- SEC PRODUCCION- PREVISION,PROD,1660000
2026,820,4,2,5,6,13354,9999,1110108000,29,0,0,5,0,Aceite dos tiempos - Aceite dos tiempos (Genérico),6000,2026-02-25 00:00:00,PROV.COMBUSTIBLE DEL SALADO- SEC PRODUCCION- PREVISION,PROD,1660000
2026,607,1,2,9,9,4312,9999,1110118000,35,0,0,1,0,CETOL - CETOL (Genérico),68004,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5925 PARA ARREGLOS GENERALES DEFENSA CIVIL,DECI,199954
2026,607,2,2,7,5,1059,9999,1110118000,35,0,0,3,0,PINCEL - PINCEL (GENERICO),3300,2026-02-09 00:00:00,PROV.SILVIA MAISTEGUI PRESUP.5925 PARA ARREGLOS GENERALES DEFENSA CIVIL,DECI,199954
