SEC_MOV_PAG,EJERCICIO,FECH_MOV,CODIGO_UE,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,NRO_OP,COD_PROV,NRO_REGUL,IMPORTE,NRO_REINT,NRO_OPEA,NRO_RENG
530484,2026,2026-03-13 00:00:00,25,110,2,1,1,0,1110118000,35,0,0,1344,2490,,49500.0,,,
530485,2026,2026-03-13 00:00:00,25,110,2,1,1,0,1110118000,35,0,0,1345,2490,,22500.0,,,
530486,2026,2026-03-13 00:00:00,2,110,3,4,6,0,1110102000,1,0,0,1349,2334,,724301.0,,,
530487,2026,2026-03-13 00:00:00,2,110,3,4,6,0,1110102000,1,0,0,1347,2334,,676419.0,,,
530488,2026,2026-03-13 00:00:00,2,110,3,4,6,0,1110102000,1,0,0,1350,3012,,1781718.3,,,
530489,2026,2026-03-13 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,1292,2843,,2187500.0,,,
530490,2026,2026-03-13 00:00:00,19,110,3,4,6,0,1110112000,1,0,0,1346,2109,,40000.0,,,
530491,2026,2026-03-13 00:00:00,22,110,3,6,1,0,1110115000,1,0,0,1253,2109,,190000.0,,,
530492,2026,2026-03-13 00:00:00,5,131,2,2,2,0,1110104000,16,0,0,1321,1936,,2100000.0,,,
530516,2026,2026-03-13 00:00:00,6,110,3,4,9,0,1110105000,30,0,0,1402,1394,,10000000.0,,,
530517,2026,2026-03-13 00:00:00,19,110,1,3,1,0,1110112000,1,0,0,1405,50008,,261000.35,,,
530518,2026,2026-03-13 00:00:00,14,110,1,3,1,0,1110108000,29,0,0,1404,50008,,239143.51,,,
530520,2026,2026-03-13 00:00:00,3,110,1,3,1,0,1110103000,1,0,0,1367,50008,,151433.72,,,
530521,2026,2026-03-13 00:00:00,6,110,1,3,1,0,1110105000,30,0,0,1373,50008,,48241.37,,,
530522,2026,2026-03-13 00:00:00,25,110,1,3,1,0,1110118000,35,0,0,1382,50008,,4397642.55,,,
530523,2026,2026-03-13 00:00:00,25,110,1,3,1,0,1110118000,48,0,0,1384,50008,,5814289.58,,,
530524,2026,2026-03-13 00:00:00,14,110,1,3,1,0,1110108000,29,0,0,1376,50008,,378684.38,,,
530525,2026,2026-03-13 00:00:00,13,110,1,3,1,0,1110109000,28,0,0,1377,50008,,2967526.26,,,
530526,2026,2026-03-13 00:00:00,25,110,1,3,1,0,1110118000,48,0,0,1383,50008,,245820.09,,,
530527,2026,2026-03-13 00:00:00,5,110,1,3,1,0,1110104000,16,0,0,1370,50008,,34727641.62,,,
530528,2026,2026-03-13 00:00:00,3,131,1,3,1,0,1110111000,23,0,0,1379,50008,,4095679.75,,,
530529,2026,2026-03-13 00:00:00,25,110,1,3,1,0,1110118000,48,0,0,1381,50008,,541018.62,,,
530530,2026,2026-03-13 00:00:00,25,110,1,3,1,0,1110118000,1,0,0,1383,50008,,699104.72,,,
530531,2026,2026-03-13 00:00:00,2,110,1,3,1,0,1110102000,1,0,0,1366,50008,,2065810.9,,,
530532,2026,2026-03-13 00:00:00,5,110,1,3,1,0,1110104000,16,0,0,1368,50008,,212605.34,,,
530533,2026,2026-03-13 00:00:00,11,110,1,3,1,0,1110104000,17,0,0,1372,50008,,472359.23,,,
530534,2026,2026-03-13 00:00:00,6,110,1,3,1,0,1110105000,50,0,0,1373,50008,,585724.89,,,
530535,2026,2026-03-13 00:00:00,25,110,1,3,1,0,1110118000,45,0,0,1383,50008,,1760603.3,,,
530536,2026,2026-03-13 00:00:00,6,132,1,3,1,0,1110105000,50,0,0,1374,50008,,612685.56,,,
530537,2026,2026-03-13 00:00:00,13,132,1,3,1,0,1110109000,28,0,0,1378,50008,,151925.85,,,
530538,2026,2026-03-13 00:00:00,13,132,1,3,1,0,1110109000,46,0,0,1378,50008,,470616.58,,,
530539,2026,2026-03-13 00:00:00,25,110,1,3,1,0,1110118000,46,0,0,1383,50008,,18003968.84,,,
530540,2026,2026-03-13 00:00:00,2,110,1,3,1,0,1110102000,33,0,0,1365,50008,,319456.32,,,
530541,2026,2026-03-13 00:00:00,5,110,1,3,1,0,1110104000,16,0,0,1369,50008,,93640.17,,,
530542,2026,2026-03-13 00:00:00,20,110,1,1,7,0,1110113000,1,0,0,1380,50008,,129006.1,,,
530543,2026,2026-03-13 00:00:00,7,132,1,3,1,0,1110106000,24,0,0,1375,50008,,23144.79,,,
530544,2026,2026-03-13 00:00:00,7,132,1,3,1,0,1110106000,25,0,0,1375,50008,,50636.89,,,
530545,2026,2026-03-13 00:00:00,20,110,1,3,1,0,1110113000,32,0,0,1380,50008,,954110.9,,,
530546,2026,2026-03-13 00:00:00,20,110,1,3,1,0,1110113000,42,0,0,1380,50008,,4689195.74,,,
530547,2026,2026-03-13 00:00:00,25,110,1,3,1,0,1110118000,46,0,0,1381,50008,,469260.02,,,
530548,2026,2026-03-13 00:00:00,25,110,1,3,1,0,1110118000,35,0,0,1383,50008,,172559.16,,,
530549,2026,2026-03-13 00:00:00,11,110,1,3,1,0,1110104000,17,0,0,1371,50008,,635115.52,,,
530550,2026,2026-03-13 00:00:00,20,110,1,3,1,0,1110113000,1,0,0,1380,50008,,885039.13,,,
530551,2026,2026-03-13 00:00:00,25,110,1,3,1,0,1110118000,35,0,0,1381,50008,,535049.49,,,
530552,2026,2026-03-13 00:00:00,5,131,2,2,2,0,1110104000,16,0,0,1321,1936,,2100000.0,,,
529240,2026,2026-02-13 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2410,,80000.0,,969,
529241,2026,2026-02-13 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3537,,4860000.0,,367,
529242,2026,2026-02-13 00:00:00,5,131,3,4,2,0,1110104000,16,0,0,673,3426,,5750000.0,,,
529243,2026,2026-02-13 00:00:00,25,110,3,3,4,0,1110118000,35,0,0,586,1063,,1120000.0,,,
529244,2026,2026-02-13 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1063,,258000.0,,944,
529245,2026,2026-02-13 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2410,,595000.0,,970,
529246,2026,2026-02-13 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2410,,510000.0,,971,
529247,2026,2026-02-13 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2410,,305000.0,,973,
529248,2026,2026-02-13 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2410,,135000.0,,974,
529249,2026,2026-02-13 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2410,,465000.0,,972,
529287,2026,2026-02-13 00:00:00,6,110,3,9,3,0,1110105000,30,0,0,738,50470,,2558637.84,,,
530236,2026,2026-03-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2636,,131000.0,,1211,
530237,2026,2026-03-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2636,,90000.0,,1210,
530238,2026,2026-03-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,86,,35500.0,,1212,
530239,2026,2026-03-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1315,,237000.0,,1209,
530240,2026,2026-03-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,69,,159000.0,,1046,
530241,2026,2026-03-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,69,,26500.0,,1047,
530242,2026,2026-03-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,69,,232900.0,,1048,
530243,2026,2026-03-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,69,,880600.0,,1045,
530244,2026,2026-03-05 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,441,,63337.62,,1112,
530245,2026,2026-03-05 00:00:00,24,110,3,8,9,0,1110117000,34,0,0,1160,50072,,8734.2,,,
530246,2026,2026-03-05 00:00:00,24,110,3,8,3,0,1110117000,34,0,0,1161,50410,,64000.0,,,
530248,2026,2026-03-05 00:00:00,2,110,7,3,3,0,1110102000,1,0,0,1162,50087,,4759832.56,,,
530249,2026,2026-03-05 00:00:00,3,110,3,5,4,0,1110103000,1,0,0,1182,708,,79411.0,,,
530250,2026,2026-03-05 00:00:00,7,110,3,5,4,0,1110106000,24,0,0,1180,708,,2987.0,,,
530251,2026,2026-03-05 00:00:00,14,110,3,5,4,0,1110108000,29,0,0,1179,708,,83437.0,,,
530252,2026,2026-03-05 00:00:00,7,110,3,5,4,0,1110106000,49,0,0,1181,708,,85425.0,,,
530253,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,850,,407331.0,,1100,
530254,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,850,,552552.0,,1101,
530255,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,850,,382536.0,,1102,
530256,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,850,,533456.0,,1103,
530260,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,224097.15,,1155,
530261,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,240960.71,,1164,
530262,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,385245.71,,1165,
530263,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,259614.37,,1146,
530264,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,220480.87,,1138,
530265,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,228170.02,,1152,
530266,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,282817.62,,1188,
530267,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,469899.97,,1199,
530268,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,355989.3,,1141,
530269,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,246484.58,,1197,
530270,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,255504.68,,1180,
530271,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,201162.63,,1139,
530272,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,198856.06,,1182,
530273,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,216734.43,,1186,
530274,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,273691.18,,1193,
530275,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,54313.55,,1198,
530276,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,281771.85,,1200,
529306,2026,2026-02-18 00:00:00,25,110,2,1,1,0,1110118000,35,0,0,700,2490,,45000.0,,,
529307,2026,2026-02-18 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,740,2490,,314000.0,,,
529308,2026,2026-02-18 00:00:00,2,110,3,4,9,0,1110102000,1,0,0,701,282,,120000.0,,,
529309,2026,2026-02-18 00:00:00,3,131,3,3,3,0,1110111000,23,0,0,702,1267,,574434.0,,,
529310,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2151,,28000.0,,947,
529311,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2151,,70000.0,,949,
529312,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2151,,83000.0,,951,
529313,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2151,,60000.0,,946,
529314,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2151,,32000.0,,948,
529315,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2151,,28000.0,,945,
529316,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2151,,21000.0,,950,
529317,2026,2026-02-18 00:00:00,3,110,3,3,1,0,1110103000,51,71,0,739,1477,,3500000.0,,,
529338,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1514,,9306000.0,,988,
529339,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1514,,4287000.0,,987,
529410,2026,2026-02-18 00:00:00,25,132,2,5,6,0,1110118000,48,0,0,610,1514,,3644082.0,,,
529411,2026,2026-02-18 00:00:00,3,131,3,3,3,0,1110111000,23,0,0,702,1267,,-574434.0,,,
529412,2026,2026-02-18 00:00:00,1,110,3,7,9,0,1110101000,1,0,0,748,50003,,180000.0,,,
529413,2026,2026-02-18 00:00:00,1,110,3,7,2,0,1110101000,1,0,0,746,50003,,180000.0,,,
529414,2026,2026-02-18 00:00:00,7,110,3,7,2,0,1110106000,1,0,0,747,50003,,90000.0,,,
529417,2026,2026-02-18 00:00:00,2,110,3,1,4,0,1110102000,1,0,0,763,50002,,844616.68,,,
